gid,cat,Hetereogen,Uncertain,label,dakar_dominance,dakar_pielou,dakar_renyi,dakar_richness,dakar_shannon,dakar_simpson,dakar_cl_10_patchnum,dakar_cl_10_patchdensity,dakar_cl_10_mps,dakar_cl_10_padcv,dakar_cl_10_padrange,dakar_cl_10_padsd,dakar_cl_10_shape,dakar_cl_22_patchnum,dakar_cl_22_patchdensity,dakar_cl_22_mps,dakar_cl_22_padcv,dakar_cl_22_padrange,dakar_cl_22_padsd,dakar_cl_22_shape,dakar_cl_23_patchnum,dakar_cl_23_patchdensity,dakar_cl_23_mps,dakar_cl_23_padcv,dakar_cl_23_padrange,dakar_cl_23_padsd,dakar_cl_23_shape,dakar_cl_33_patchnum,dakar_cl_33_patchdensity,dakar_cl_33_mps,dakar_cl_33_padcv,dakar_cl_33_padrange,dakar_cl_33_padsd,dakar_cl_33_shape,dakar_cl_34_patchnum,dakar_cl_34_patchdensity,dakar_cl_34_mps,dakar_cl_34_padcv,dakar_cl_34_padrange,dakar_cl_34_padsd,dakar_cl_34_shape,dakar_cl_45_patchnum,dakar_cl_45_patchdensity,dakar_cl_45_mps,dakar_cl_45_padcv,dakar_cl_45_padrange,dakar_cl_45_padsd,dakar_cl_45_shape,dakar_cl_99_patchnum,dakar_cl_99_patchdensity,dakar_cl_99_mps,dakar_cl_99_padcv,dakar_cl_99_padrange,dakar_cl_99_padsd,dakar_cl_99_shape,dakar_cl_111_patchnum,dakar_cl_111_patchdensity,dakar_cl_111_mps,dakar_cl_111_padcv,dakar_cl_111_padrange,dakar_cl_111_padsd,dakar_cl_111_shape,dakar_cl_112_patchnum,dakar_cl_112_patchdensity,dakar_cl_112_mps,dakar_cl_112_padcv,dakar_cl_112_padrange,dakar_cl_112_padsd,dakar_cl_112_shape,dakar_cl_113_patchnum,dakar_cl_113_patchdensity,dakar_cl_113_mps,dakar_cl_113_padcv,dakar_cl_113_padrange,dakar_cl_113_padsd,dakar_cl_113_shape,area,perimeter,compact_circle,compact_square,fd,NDVI_stddev,NDVI_median,NDWI_stddev,NDWI_median,mean_build_height,count_buildpixels,prop_10,prop_22,prop_23,prop_33,prop_34,prop_45,prop_99,prop_111,prop_112,prop_113
3881,22550,0,0,PLAN,0.465811544,0.775991999,1.459848259,8,1.613629998,0.767728483,40,13.47481893,0.002163125,173.4925793,0.01625,0.003752861,8.940976317,4,1.347481893,9.00E-04,23.97593959,0.000575,0.000215783,3.875,5,1.684352367,0.001015,35.23459063,0.000875,0.000357631,4.035708836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.04244568,0.001229167,44.51274716,0.00205,0.000547136,6.628265105,57,19.20161698,0.004437281,470.9721734,0.15775,0.020898357,15.19635981,32,10.77985515,0.003938281,154.9341227,0.0259,0.006101742,9.73943662,18,6.063668519,0.010605556,109.7102577,0.03315,0.011635382,8.365355795,4,1.347481893,0.01558125,70.55548597,0.029,0.010993427,5.177253235,29685,1010,1.653666,0.68235,1.343453,0.153810214,0.135387,0.23081342,-0.215762,6.96,15170,11.65909,0.48509,0.68385,0,0,1.98754,34.08119,16.98164,25.72343,8.39818
3888,22554,0,0,PLAN,0.360324248,0.826720665,1.575664829,8,1.719117294,0.793130026,6,5.986231667,0.001433333,140.2910711,0.005675,0.002010839,4.151561768,8,7.981642223,0.00245,178.3854717,0.01365,0.004370444,4.571428571,1,0.997705278,7.00E-04,0,0,0,1.133893419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.981642223,0.0009875,57.7442771,0.001975,0.000570225,4.640987591,20,19.95410556,0.00346375,243.4746862,0.03475,0.008433354,7.940685925,14,13.96787389,0.002691071,127.7593549,0.013825,0.003438095,6.568762416,8,7.981642223,0.0087375,176.8037198,0.048525,0.015448225,6.061211664,3,2.993115834,0.012308333,58.86215585,0.01765,0.00724495,3.044357245,10023,450,1.267969,0.889911,1.326275,0.100944041,0.216901,0.167069797,-0.330446,7.93,5780,3.43211,7.82201,0.27936,0,0,3.15275,27.64641,15.03542,27.89584,14.73611
3902,22564,0,0,PLAN,0.343641607,0.823403148,1.447381936,7,1.602268542,0.764814787,16,10.54087885,0.001114063,140.6400675,0.006675,0.001566818,6.890854154,5,3.294024639,0.00167,116.0557211,0.004725,0.001938131,3.118901234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7.905659134,0.000839583,75.11810141,0.0018,0.000630679,5.08098191,39,25.69339219,0.003223077,346.8822031,0.0631,0.01118028,9.87894358,19,12.51729363,0.004493421,121.0329279,0.018925,0.005438519,8.547520254,13,8.564464062,0.007228846,117.807157,0.02935,0.008516098,6.891131706,2,1.317609856,0.0190875,29.79698756,0.011375,0.0056875,3.531502905,15179,790,1.808842,0.623813,1.386012,0.136568399,0.132953,0.223675869,-0.229328,6.35,8701,4.69728,2.20041,0,0,0,2.65498,33.12471,22.49819,24.76448,10.05995
3945,22514,0,0,PLAN,0.468237331,0.774825442,1.448038274,8,1.611204211,0.764969098,23,15.08493474,0.002469565,147.6484725,0.012575,0.003646275,8.528180554,5,3.279333639,0.002535,86.11585308,0.005425,0.002183037,3.75277675,3,1.967600184,7.50E-05,72.00822998,0.000125,5.40E-05,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.558667279,0.00312,131.3485823,0.012225,0.004098076,5.647231708,42,27.54640257,0.002479167,227.2658409,0.0351,0.005634299,12.13261061,11,7.214534007,0.011922727,171.0888135,0.0737,0.020398453,7.773099943,5,3.279333639,0.00833,122.6178131,0.02625,0.010214064,3.932217559,4,2.623466912,0.0008375,121.1164372,0.002525,0.00101435,2.893959226,15247,722,1.649453,0.684093,1.36668,0.14868137,0.17933,0.219100124,-0.27549,4.04,7046,14.90129,3.32524,0.05903,0,0,8.18522,27.31685,34.40677,10.92674,0.87886
3946,22581,0,0,PLAN,0.633027771,0.674688078,1.170226152,7,1.312882378,0.689703241,12,4.792523663,0.000452083,112.6188462,0.001925,0.000509131,4.717967421,3,1.198130916,8.33E-05,61.64414003,0.000125,5.14E-05,1.739252713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.594392747,0.000519444,124.6757928,0.00195,0.000647621,3.94887109,63,25.16074923,0.003360714,416.4363218,0.11155,0.013995235,14.10453023,31,12.38068613,0.003,188.1233962,0.025,0.005643702,9.230748639,13,5.191900635,0.019598077,154.7281058,0.0879,0.030323733,9.742400151,12,4.792523663,0.004677083,114.728476,0.0134,0.005365946,5.951698678,25039,956,1.704294,0.66208,1.35518,0.136899772,0.121397,0.232045477,-0.204962,6.84,16156,0.86665,0.03994,0,0,0,0.74683,33.82324,14.85682,40.70051,8.96601
4057,22650,0,0,PLAN,0.538020582,0.723512115,1.193444101,7,1.407889567,0.696824702,7,3.07314075,0.003467857,197.8286764,0.020175,0.006860416,5.08650706,1,0.439020107,0.0024,0,0,0,1.684024198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4.390201071,0.001595,97.3044994,0.00485,0.001552007,5.483267509,40,17.56080428,0.0052225,494.2704931,0.16625,0.025813277,12.29062197,23,10.09746246,0.001659783,174.1073471,0.013825,0.002889803,7.753952031,20,8.780402142,0.00292625,251.7400692,0.033025,0.007366544,6.055735717,9,3.951180964,0.024580556,88.04854983,0.0717,0.021642823,8.243937766,22778,876,1.637349,0.68915,1.350542,0.166741541,0.138013,0.246121264,-0.235133,11.86,12717,4.26289,0.42146,0,0,0,2.80095,36.68452,6.70384,10.27746,38.84889
4103,22678,0,0,PLAN,0.229755616,0.88192897,1.573757887,7,1.716154533,0.792735161,29,15.02980047,0.000943103,200.959027,0.0083,0.001895252,6.938634783,17,8.810572687,0.005075,155.3494411,0.031675,0.007883984,6.366476239,5,2.591344908,0.002625,77.54510062,0.00545,0.002035559,3.622416978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20.21249028,0.001748718,315.6557514,0.033625,0.005519929,7.27547602,43,22.28556621,0.002315116,141.6431253,0.014275,0.003279203,12.5350438,8,4.146151853,0.019475,119.9515811,0.06285,0.02336057,6.656700202,2,1.036537963,0.0160375,18.00467654,0.005775,0.0028875,3.015160446,0,0,0,0,0,0,0,19295,880,1.787127,0.631393,1.374178,0.177584907,0.272597,0.21213666,-0.387531,3.2,7515,5.66986,17.88546,2.72091,0,0,14.13838,20.63747,32.29852,6.64939,0
4104,22679,0,0,PLAN,0.43054478,0.792951727,1.454911545,8,1.648896761,0.76657899,51,19.11830859,0.001503922,194.7167353,0.0176,0.002928387,11.16637031,10,3.748687959,0.00459,114.3936602,0.014375,0.005250669,4.865973292,1,0.374868796,0.002275,0,0,0,1.624841497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6.747638327,0.001109722,78.87050969,0.0032,0.000875244,7.393888489,60,22.49212776,0.00387125,217.1959359,0.045625,0.008408198,15.68111434,36,13.49527665,0.005078472,179.6620441,0.045825,0.009124087,10.51264272,22,8.24711351,0.003980682,133.7845799,0.01775,0.005325538,8.194485101,2,0.749737592,0.0096875,93.80645161,0.018175,0.0090875,2.837763772,26676,1218,2.103691,0.536381,1.39429,0.186090251,0.215959,0.235602678,-0.304336,4.26,11591,11.50097,6.88259,0.34113,0,0,2.9952,34.82906,27.41416,13.13165,2.90523
4118,22689,0,0,PLAN,0.161937769,0.916780449,1.680582695,7,1.78397238,0.813734591,12,6.778129236,0.003272917,296.1055946,0.035375,0.009691289,5.487457489,5,2.824220515,0.00585,141.903767,0.021725,0.00830137,3.785967117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14.12110258,0.000606,253.5549295,0.0078,0.001536543,5.930844585,36,20.33438771,0.003378472,323.0481455,0.06385,0.010914092,10.5448706,19,10.73203796,0.004864474,169.1713018,0.030875,0.008229293,7.91079902,12,6.778129236,0.006366667,165.6357113,0.036025,0.010545474,5.770507477,3,1.694532309,0.022825,59.07612911,0.0325,0.013484126,4.155882356,17704,742,1.573125,0.717285,1.351392,0.164906535,0.175891,0.228387706,-0.273375,7.49,9492,8.8737,6.60868,0,0,0,3.42296,27.47967,20.88229,17.26164,15.47108
4178,22720,0,0,PLAN,0.422937408,0.7966101,1.445896239,8,1.656504134,0.764465114,12,9.91981483,0.00155625,100.5078421,0.0047,0.001564153,6.000446213,3,2.479953708,0.002383333,67.35285924,0.0038,0.001605243,2.779168261,1,0.826651236,0.002375,0,0,0,2.051956704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.439861123,0.0023,61.90670936,0.003725,0.001423854,5.369246162,17,14.05307101,0.006225,225.4331611,0.0595,0.014033214,9.713884695,14,11.5731173,0.005998214,150.6699834,0.029925,0.009037508,6.168378918,5,4.133256179,0.009295,178.6528794,0.0419,0.016605785,4.650232661,2,1.653302472,0.008625,71.30434783,0.0123,0.00615,2.341264987,12097,686,1.759464,0.64132,1.389443,0.16404237,0.153695,0.23058893,-0.246579,5.27,5908,6.17508,2.36422,0.78532,0,0,6.84467,34.99215,27.76722,15.36745,5.70389
4221,22741,0,0,ACS,0.224508904,0.892034039,1.692731264,8,1.854932638,0.81598376,119,1.332097505,0.011012185,652.3488712,0.775275,0.071837864,18.28348588,330,3.694051905,0.011336894,261.0187476,0.367225,0.029591419,31.43140908,284,3.179123457,0.009041109,383.906047,0.5051,0.034709365,26.36987552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,5.272419537,0.014943418,841.2075661,2.49725,0.125705165,31.27321815,778,8.709007218,0.003783997,198.1850471,0.1132,0.007499317,50.68352377,250,2.79852417,0.0125712,245.2375525,0.289225,0.030829303,29.65374883,50,0.559704834,0.0210055,150.5168138,0.1169,0.031616809,12.01663589,14,0.156717354,0.038466071,140.5198179,0.166775,0.054052454,6.571572471,893328,7328,2.187132,0.515917,1.298934,0.164771798,0.288948,0.177318872,-0.409042,4.87,189264,5.86772,16.75163,11.49712,0,0,31.51519,13.18194,14.07232,4.70275,2.41132
4222,22742,YES,0,PLAN,0.122103146,0.941280799,1.884244352,8,1.957338396,0.848056168,31,3.756528483,0.004725806,196.3819856,0.049525,0.009280633,10.53551,44,5.331846879,0.004632955,146.2141027,0.03365,0.006774033,10.10526064,23,2.787101778,0.002281522,170.2243228,0.018775,0.003883705,7.912282622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7.391878628,0.005970492,438.8241568,0.2064,0.02619996,14.03089048,105,12.72372551,0.004177381,207.3682581,0.05405,0.008662562,17.96424721,54,6.543630261,0.006601852,171.0274941,0.070225,0.011290982,14.86828626,29,3.514171807,0.010049138,178.270992,0.07465,0.017914698,10.39200767,11,1.33296172,0.019045455,50.59397086,0.03995,0.009635852,6.761898379,82523,1184,1.162677,0.970501,1.2502,0.124724747,0.22339,0.176400498,-0.337834,6.43,34297,7.10105,9.88088,2.54353,0,0,17.65326,21.26074,17.28003,14.12576,10.15474
4252,22761,0,0,PLAN,0.414532847,0.800651839,1.470924267,8,1.664908695,0.770286929,26,8.600727754,0.003659615,219.655574,0.0348,0.008038549,10.09032056,16,5.292755541,0.005559375,84.73121059,0.014125,0.004710526,6.54663407,13,4.300363877,0.000346154,153.673134,0.0019,0.000531945,4.472135955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8.600727754,0.000924038,132.0904499,0.004725,0.001220567,7.774193548,68,22.49421105,0.003492279,369.8518423,0.10205,0.01291626,15.35970436,30,9.923916639,0.007764167,230.2359048,0.094675,0.017875899,10.38077251,12,3.969566656,0.004127083,125.0157054,0.01535,0.005159502,5.560744814,2,0.661594443,0.0116,94.61206897,0.02195,0.010975,2.888741523,30230,1274,2.067024,0.545896,1.386101,0.184897653,0.241776,0.228565299,-0.357203,4.18,12226,12.59014,11.76977,0.59543,0,0,3.17896,31.42243,30.82038,6.55309,3.0698
4278,22778,0,0,PLAN,0.167303233,0.914023146,1.65872641,7,1.778606916,0.809618706,17,9.618104668,0.001972059,215.1586729,0.016925,0.004243056,5.98039302,7,3.96039604,0.002371429,157.2479562,0.011075,0.003729023,3.725522523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7.355021216,0.009626923,311.0630562,0.113225,0.029945801,5.752398794,36,20.36775106,0.002881944,236.1502188,0.0371,0.006805718,10.3305635,18,10.18387553,0.0021625,121.5005435,0.008825,0.002627449,7.564844917,11,6.223479491,0.004838636,114.4151913,0.0155,0.005536135,6.003326149,3,1.697312588,0.023566667,82.02798019,0.042075,0.019331261,4.917359847,17675,770,1.633827,0.690636,1.359193,0.151129181,0.177013,0.202948471,-0.343206,8.8,6514,7.58699,3.75672,0,0,0,28.32249,23.47949,8.80905,12.04526,16
4296,22791,0,0,PLAN,0.081529178,0.9544977,1.656542808,6,1.710230291,0.809202535,18,8.241003571,0.005141667,279.2290112,0.063575,0.014357025,7.77397131,12,5.494002381,0.00786875,133.2522692,0.028875,0.010485288,5.882132582,11,5.036168849,0.002784091,143.0600541,0.013375,0.003982922,6.042857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15.56634008,0.002072794,134.3797771,0.01325,0.002785416,10.77329348,48,21.97600952,0.002464583,253.104673,0.0409,0.006237976,12.22569699,9,4.120501786,0.015519444,106.7727018,0.042025,0.01657053,6.769571524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21842,776,1.481189,0.761806,1.331951,0.175224683,0.338618,0.198372998,-0.426497,2.19,5587,16.949,17.29237,5.60846,0,0,12.90633,21.66468,25.57916,0,0
4329,22813,0,0,PLAN,0.571830897,0.70613705,1.182641936,7,1.374079252,0.693532001,38,10.78626171,0.001163158,197.8455691,0.010975,0.002301256,8.454705309,11,3.122338916,0.002372727,182.7469232,0.014875,0.004336086,4.007924382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.838489923,0.00057,156.0910626,0.0031,0.000889719,4.30473016,107,30.37184218,0.002432243,210.0444705,0.029125,0.005108792,19.21994891,46,13.05705365,0.008244022,276.5929445,0.1398,0.022802382,12.28052427,30,8.51546977,0.005095833,152.7614575,0.037775,0.007784469,9.910680414,3,0.851546977,0.004133333,77.32531671,0.007825,0.003196113,2.761431519,35230,1414,2.125143,0.530966,1.385753,0.149704196,0.180748,0.219738606,-0.261218,3.97,21780,5.01845,2.96338,0,0,0,0.64718,29.54868,43.05705,17.35737,1.40789
4360,22833,0,0,PLAN,0.105120271,0.945978867,1.754676115,7,1.840789878,0.827036747,53,11.81690486,0.003611321,311.3453463,0.079,0.011243679,12.18305605,23,5.12809079,0.008077174,178.2751057,0.069925,0.01439959,9.425398891,25,5.574011728,0.002607,85.91974213,0.00825,0.002239928,8.695858305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,12.93170721,0.002862931,169.227302,0.02935,0.004844861,13.92050737,76,16.94499565,0.003965132,258.4415802,0.083625,0.010247549,18.45329172,21,4.682169851,0.006254762,149.0515608,0.028175,0.00932282,9.395114508,3,0.668881407,0.026725,11.03703226,0.007225,0.002949647,4.467566659,0,0,0,0,0,0,0,44851,1322,1.760923,0.640788,1.341954,0.206477081,0.314872,0.219128834,-0.434706,3.67,8461,17.06985,16.56819,5.81258,0,0,14.80903,26.87565,11.71434,7.15034,0
4382,22849,0,0,BARE,0.983774852,0.450944801,0.488809603,6,0.807984618,0.386643903,19,11.20811704,0.000619737,134.7203607,0.0025,0.000834912,5.805773538,12,7.07881076,0.0023625,120.8331704,0.00775,0.002854684,4.350419104,1,0.589900897,9.00E-04,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.129306277,0.046660714,243.5714433,0.325025,0.113652175,2.344661148,17,10.02831524,0.002939706,173.3837345,0.0209,0.005096972,7.347320366,4,2.359603587,0.00154375,68.68167788,0.00285,0.001060273,3.595008911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16952,750,1.624972,0.694399,1.359617,0.121442858,0.182787,0.118482748,-0.458925,1.51,247,2.77843,6.68948,0.21236,0,0,77.07055,11.79212,1.45706,0,0
4444,22895,0,0,PLAN,0.353460693,0.830021337,1.567223029,8,1.725980849,0.791376279,5,3.017319413,0.00063,68.33697426,0.0013,0.000430523,3.563483226,5,3.017319413,0.00228,128.4522509,0.007925,0.002928711,4.589270477,3,1.810391648,0.010566667,69.99752278,0.017,0.007396405,3.496308328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.224247179,0.004307143,127.4646328,0.014025,0.005490084,6.047078979,49,29.56973025,0.002184694,180.9371998,0.01895,0.003952924,10.67439031,21,12.67274154,0.004436905,215.6991258,0.041925,0.009570365,7.68233332,10,6.034638827,0.01143,124.1384266,0.044975,0.014189022,7.313296565,3,1.810391648,0.007783333,77.90004507,0.01485,0.00606322,3.141215957,16571,710,1.555891,0.72523,1.351516,0.172303883,0.162455,0.222772477,-0.242308,5.58,9233,0.76036,2.7518,7.65192,0,0,7.27777,25.84032,22.4911,27.59037,5.63635
4501,22929,0,0,PLAN,0.463311456,0.741420953,1.231817523,6,1.328448014,0.708238188,4,4.417936824,5.00E-04,89.02246907,0.0011,0.000445112,2.627379874,1,1.104484206,0.0018,0,0,0,1.708841388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29.82107356,0.000481481,149.1784702,0.002125,0.000718267,6.073626784,19,20.98519991,0.003798684,208.6148143,0.0303,0.007924618,9.510372075,14,15.46277888,0.0043375,223.5265583,0.03785,0.009695464,7.446501938,4,4.417936824,0.0191625,59.13978652,0.03015,0.011332662,5.977807403,0,0,0,0,0,0,0,9054,548,1.624633,0.694544,1.384327,0.148009105,0.144837,0.226450355,-0.255796,5.71,5495,0.88359,0.79523,0,0,0,5.74332,31.88646,26.82792,33.86349,0
4504,22930,0,0,PLAN,0.273999468,0.859192128,1.586187208,7,1.671910681,0.795295378,1,1.075731497,0.000575,0,0,0,1.668115312,22,23.66609294,0.002355682,148.0588209,0.012975,0.003487795,7.390697338,9,9.681583477,0.000986111,112.118338,0.0032,0.001105611,5.360523414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27.96901893,0.001120192,240.9402306,0.01415,0.002698994,6.196513626,27,29.04475043,0.002396296,127.4227361,0.013525,0.003053426,8.393551105,6,6.454388985,0.004508333,76.11510345,0.0107,0.003431523,5.274555285,3,3.227194492,0.01675,63.64313982,0.02275,0.010660226,4.617132275,0,0,0,0,0,0,0,9296,522,1.527276,0.738818,1.369691,0.202385803,0.32872,0.232959008,-0.452569,4.83,3092,0.24742,22.29991,3.81885,0,0,12.53227,27.83993,11.63941,21.6222,0
4537,22952,0,0,PLAN,0.276987715,0.827897856,1.234137264,5,1.332450197,0.708914216,0,0,0,0,0,0,0,1,1.019160212,0.002275,0,0,0,1.677255739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.134121484,0.003996429,133.0961721,0.014375,0.005319093,4.932520523,35,35.67060742,0.001936429,243.0725491,0.02185,0.004706926,9.180432417,19,19.36404403,0.005211842,237.7768182,0.045525,0.012392552,6.06166765,3,3.057480636,0.016083333,35.14382151,0.0127,0.005652298,4.006212792,0,0,0,0,0,0,0,9812,574,1.634663,0.690283,1.382304,0.133017369,0.166155,0.209713894,-0.263826,3.66,5891,0,0.92744,0,0,0,11.4044,27.62943,40.36894,19.66979,0
4560,22970,0,0,PLAN,0.307496132,0.841978248,1.526943241,7,1.638414017,0.782801423,22,12.21611417,0.002715909,172.096867,0.020875,0.004673994,8.059299055,3,1.66583375,0.003183333,111.1237273,0.007775,0.003537439,2.353564746,2,1.110555833,0.001625,35.38461538,0.00115,0.000575,2.411909553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13.32667,0.002110417,191.06213,0.0203,0.004032207,7.698099469,44,24.43222833,0.002657955,184.9022184,0.0235,0.004914617,12.54461043,26,14.43722583,0.005270192,298.5128548,0.082225,0.015732202,10.11025021,9,4.997501249,0.008116667,167.509153,0.045,0.01359616,5.956837678,0,0,0,0,0,0,0,18009,774,1.627014,0.693528,1.357654,0.14638494,0.158989,0.215613818,-0.251359,3.89,8403,13.27114,2.12116,0.72186,0,0,11.24993,25.9759,30.43478,16.22522,0
4561,22971,0,0,PLAN,0.236801046,0.886122768,1.686380521,8,1.842640495,0.814811401,16,5.100414409,0.001978125,144.5951638,0.010625,0.002860273,6.098778786,28,8.925725215,0.006609821,256.7012115,0.083525,0.016967492,8.972499145,20,6.375518011,0.0017375,126.6771448,0.007,0.002201015,7.107853595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12.75103602,0.002078125,256.25743,0.031775,0.00532535,8.957245985,68,21.67676124,0.003073162,191.3252424,0.035025,0.005879734,14.58531649,22,7.013069812,0.006864773,156.0872851,0.044575,0.010715037,10.11915642,11,3.506534906,0.004429545,100.4775753,0.013475,0.0044507,6.704799442,2,0.637551801,0.0204625,21.686011,0.008875,0.0044375,3.682662578,31370,926,1.474853,0.765079,1.319516,0.21677241,0.342124,0.23461131,-0.450264,5.26,9627,4.0357,23.59898,4.43099,0,0,10.5993,26.64648,19.25725,6.21294,5.21836
4588,22989,0,0,PLAN,0.300266945,0.845693315,1.510227708,7,1.645643204,0.779140319,16,5.886248253,0.00160625,172.2821692,0.01075,0.002767282,5.754396898,33,12.14038702,0.003891667,155.4039596,0.03075,0.006047804,10.00378554,18,6.622029284,0.001984722,102.1693732,0.005925,0.002027778,6.864695025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,22.80921198,0.0014625,196.9296608,0.015575,0.002880096,11.85562446,79,29.06335075,0.002427532,166.2440019,0.02595,0.004035626,15.63066505,37,13.61194908,0.005298649,178.3012368,0.03345,0.009447556,11.43920983,2,0.735781032,0.0056,76.78571429,0.0086,0.0043,3.118206902,0,0,0,0,0,0,0,27182,944,1.6152,0.6986,1.341806,0.190712907,0.323947,0.206298385,-0.438043,2.18,8290,3.78191,18.89854,5.25716,0,0,13.34339,28.22088,28.84997,1.64815,0
4601,22994,YES,0,ACS,0.133290305,0.935900913,1.84377299,8,1.946151237,0.841780661,56,3.601263014,0.00979375,456.2514161,0.3314,0.044684123,16.58848179,55,3.536954746,0.005963636,236.933214,0.079925,0.014129835,13.47533952,91,5.852052398,0.005583242,836.6102535,0.44825,0.046709973,8.663094443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,6.880984688,0.003393458,277.3529891,0.0888,0.009411857,18.62415124,218,14.01920245,0.003558372,450.6267622,0.211525,0.016034975,27.94201488,62,3.987112623,0.015239113,298.0101418,0.3083,0.045414102,15.99759527,31,1.993556312,0.009091129,117.4908832,0.0377,0.010681248,10.98193318,11,0.707390949,0.012502273,125.6100601,0.0511,0.015704112,6.943627373,155501,2674,1.912889,0.589882,1.320238,0.175174469,0.237246,0.203326021,-0.36782,4.63,54567,14.10795,8.43724,13.06937,0,0,9.34013,19.95421,24.30402,7.24947,3.5376
4611,23004,0,0,PLAN,0.30774002,0.852008333,1.624988549,8,1.771701522,0.80308607,20,6.120887529,0.0024525,276.5530332,0.031225,0.006782463,5.486012238,16,4.896710023,0.003320313,135.2111869,0.014325,0.004489434,5.922201498,1,0.306044376,8.00E-04,0,0,0,2.209708691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8.56924254,0.002690179,160.6218878,0.021075,0.004321016,8.853942626,52,15.91430757,0.003279327,189.4004186,0.0313,0.006211059,12.39869372,22,6.732976282,0.011486364,277.8195059,0.153975,0.031911359,10.01108532,12,3.672532517,0.01286875,128.8411875,0.057975,0.01658025,6.762611959,4,1.224177506,0.01523125,54.72440533,0.022225,0.008335211,4.132400475,32675,826,1.289043,0.875362,1.292353,0.105837042,0.181112,0.170716243,-0.284273,5.44,18722,6.00459,6.50344,0.09793,0,0,9.22112,20.87529,30.93497,18.90436,7.4583
4658,23030,0,0,PLAN,0.358571471,0.827563572,1.619771209,8,1.72087007,0.802056018,9,6.321556508,0.000655556,79.84786957,0.00175,0.000523447,4.654253568,12,8.42874201,0.004104167,81.20729621,0.0106,0.003332883,6.73655834,4,2.80958067,0.00180625,80.80233075,0.003475,0.001459492,3.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16.15508885,0.003068478,179.2464846,0.017525,0.005500139,8.525949637,32,22.47664536,0.00308125,207.093332,0.0341,0.006381063,9.442483622,18,12.64311302,0.002694444,216.5541647,0.024875,0.005834932,6.538703172,3,2.107185503,0.024733333,100.1290457,0.054175,0.024765251,4.882583603,2,1.404790335,0.0008375,25.37313433,0.000425,0.0002125,2.076880554,14237,676,1.598205,0.706029,1.362707,0.178782765,0.274864,0.225903597,-0.396073,4.65,4975,1.65765,13.83718,2.02992,0,0,19.82862,27.70247,13.62647,20.84709,0.4706
4662,23033,YES,YES,BARE,0.173692077,0.903060606,1.564793131,6,1.618067392,0.790868729,26,7.526850592,0.003326923,233.6133443,0.038375,0.007772136,9.095272862,32,9.263816113,0.005591406,171.4563089,0.03635,0.009586819,9.539113717,32,9.263816113,0.005276563,180.2128113,0.04625,0.009509042,11.40750711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7.526850592,0.007431731,173.1254235,0.045975,0.012866215,10.45331067,65,18.81712648,0.003456923,354.4002755,0.1001,0.012251345,13.74926567,4,1.157977014,0.00284375,47.87527571,0.003525,0.001361453,3.797338571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34543,1468,2.228133,0.506424,1.395538,0.199932909,0.46159,0.192874033,-0.539711,0.49,455,10.0165,20.7191,19.55244,0,0,22.37501,26.01974,1.3172,0,0
