,X1,gid,label,uncertain,heterogen,cat,map_6_shadowback_dominance,map_6_shadowback_pielou,map_6_shadowback_renyi,map_6_shadowback_richness,map_6_shadowback_shannon,map_6_shadowback_simpson,map_6_shadowback_cl_13_patchnum,map_6_shadowback_cl_13_patchdensity,map_6_shadowback_cl_13_mps,map_6_shadowback_cl_13_padcv,map_6_shadowback_cl_13_padrange,map_6_shadowback_cl_13_padsd,map_6_shadowback_cl_13_shape,map_6_shadowback_cl_14_patchnum,map_6_shadowback_cl_14_patchdensity,map_6_shadowback_cl_14_mps,map_6_shadowback_cl_14_padcv,map_6_shadowback_cl_14_padrange,map_6_shadowback_cl_14_padsd,map_6_shadowback_cl_14_shape,map_6_shadowback_cl_20_patchnum,map_6_shadowback_cl_20_patchdensity,map_6_shadowback_cl_20_mps,map_6_shadowback_cl_20_padcv,map_6_shadowback_cl_20_padrange,map_6_shadowback_cl_20_padsd,map_6_shadowback_cl_20_shape,map_6_shadowback_cl_30_patchnum,map_6_shadowback_cl_30_patchdensity,map_6_shadowback_cl_30_mps,map_6_shadowback_cl_30_padcv,map_6_shadowback_cl_30_padrange,map_6_shadowback_cl_30_padsd,map_6_shadowback_cl_30_shape,map_6_shadowback_cl_31_patchnum,map_6_shadowback_cl_31_patchdensity,map_6_shadowback_cl_31_mps,map_6_shadowback_cl_31_padcv,map_6_shadowback_cl_31_padrange,map_6_shadowback_cl_31_padsd,map_6_shadowback_cl_31_shape,map_6_shadowback_cl_41_patchnum,map_6_shadowback_cl_41_patchdensity,map_6_shadowback_cl_41_mps,map_6_shadowback_cl_41_padcv,map_6_shadowback_cl_41_padrange,map_6_shadowback_cl_41_padsd,map_6_shadowback_cl_41_shape,map_6_shadowback_cl_51_patchnum,map_6_shadowback_cl_51_patchdensity,map_6_shadowback_cl_51_mps,map_6_shadowback_cl_51_padcv,map_6_shadowback_cl_51_padrange,map_6_shadowback_cl_51_padsd,map_6_shadowback_cl_51_shape,map_6_shadowback_cl_111_patchnum,map_6_shadowback_cl_111_patchdensity,map_6_shadowback_cl_111_mps,map_6_shadowback_cl_111_padcv,map_6_shadowback_cl_111_padrange,map_6_shadowback_cl_111_padsd,map_6_shadowback_cl_111_shape,map_6_shadowback_cl_112_patchnum,map_6_shadowback_cl_112_patchdensity,map_6_shadowback_cl_112_mps,map_6_shadowback_cl_112_padcv,map_6_shadowback_cl_112_padrange,map_6_shadowback_cl_112_padsd,map_6_shadowback_cl_112_shape,area,perimeter,compact_circle,compact_square,fd,ndvi_stddev,ndvi_median,ndwi_stddev,ndwi_median,mean_build_height,count_buildpixels,prop_13,prop_14,prop_20,prop_30,prop_31,prop_41,prop_51,prop_111,prop_112
535,701,24891,BARE,NA,NA,16964,0.780708572,0.56427825,0.782872707,6,1.011050898,0.542908965,0,0,0,0,0,0,0,2,0.947059381,0.0573,99.86910995,0.11445,0.057225,3.626011624,4,1.894118761,0.082825,98.77142183,0.16765,0.08180743,6.102469464,14,6.629415664,0.004725,121.4277892,0.018475,0.005737463,6.96938153,2,0.947059381,0.0001375,27.27272727,7.50E-05,3.75E-05,1.809068067,0,0,0,0,0,0,0,5,2.367648452,0.00102,53.72960482,0.0016,0.000548042,4.760952286,0,0,0,0,0,0,0,5,2.367648452,0.002105,55.87958557,0.0031,0.001176265,4.264489065,21118,932,1.809192,0.623692,1.373251,0.102482893,0.0894767,0.074910141,-0.211653,0.2,421,0,21.7066,62.75215,12.5296,0.05209,0,0.966,0,1.99356
539,706,25011,BARE,NA,NA,17039,0.622482445,0.652585932,1.003271683,6,1.169277024,0.633322177,0,0,0,0,0,0,0,20,1.551554269,0.02458375,315.8523908,0.3524,0.077648362,11.46256794,30,2.327331404,0.053309167,523.2177102,1.55495,0.278923001,9.672832119,42,3.258263966,0.023833333,552.482982,0.8638,0.131675111,14.41029665,30,2.327331404,0.0013025,85.78223082,0.004325,0.001117314,6.8547213,0,0,0,0,0,0,0,20,1.551554269,0.0012875,109.6451401,0.005075,0.001411681,6.574516853,0,0,0,0,0,0,0,31,2.404909118,0.002122581,86.65671286,0.00945,0.001839359,12.6698191,128903,2988,2.347708,0.48063,1.360157,0.095655008,0.121823,0.07158204,-0.252465,0.36,2632,0,15.25721,49.62724,31.06212,1.21254,0,0.79905,0,2.04185
540,707,25022,BARE,NA,NA,17050,0.813414142,0.608830484,1.025098489,8,1.2660274,0.64123887,3,0.063417975,0.00165,61.59545935,0.0023,0.001016325,2.060940258,1,0.021139325,0.450975,0,0,0,6.69722575,98,2.071653856,0.062802806,916.9188699,5.7318,0.57585078,21.65578154,313,6.616608745,0.009630671,606.2680297,0.661075,0.058387679,23.832182,25,0.528483127,0.004819,187.8137912,0.0426,0.009050747,6.626426246,25,0.528483127,0.067903,248.5689876,0.810275,0.1687858,11.70264839,56,1.183802204,0.000990625,81.84341814,0.00385,0.000810761,12.00477316,0,0,0,0,0,0,0,122,2.578997658,0.00268668,292.4614448,0.077525,0.007857504,19.52782572,473052,4540,1.862072,0.60598,1.288851,0.141581356,0.110436,0.108330459,-0.252463,0.29,13111,0.04186,3.81332,52.04227,25.48895,1.0187,14.35424,0.46908,0,2.77158
541,709,25098,BARE,NA,NA,17103,0.446800564,0.5933046,0.600509153,3,0.651811725,0.451467722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5.060961583,0.032468182,313.6962451,0.354525,0.101851467,6.944208778,33,15.18288475,0.005620455,257.2011063,0.074225,0.014455871,8.597107897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.460087417,0.00075,0,0,0,1.186732208,21735,772,1.477177,0.763875,1.331571,0.097347654,0.139869,0.050988145,-0.279934,0,30,0,0,65.72809,34.13389,0,0,0,0,0.13803
544,714,25286,BARE,NA,NA,17240,0.412817874,0.70221485,0.708697295,4,0.973476487,0.507714918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.834355828,0.043841667,220.1400467,0.259625,0.096513065,6.960638239,22,14.0593047,0.001445455,125.3050942,0.005575,0.001811228,6.799362368,0,0,0,0,0,0,0,13,8.307770961,0.004909615,242.5665538,0.044525,0.011909085,3.404105721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9.585889571,0.002168333,188.1726849,0.0168,0.004080211,6.390462364,15648,934,2.106263,0.535726,1.416319,0.120068649,0.0948712,0.119224366,-0.232776,0,1301,0,0,67.24182,8.12883,0,16.31518,0,0,8.31416
546,717,25345,BARE,NA,NA,17253,1.202638428,0.132479752,0.075628593,4,0.183655933,0.072839503,0,0,0,0,0,0,0,2,0.803438718,0.001075,13.95348837,3.00E-04,0.00015,2.426237397,4,1.606877435,0.14973125,173.0990442,0.5986,0.259183363,2.38079102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.008596794,0.00047,118.0036138,0.001275,0.000554617,2.526982053,0,0,0,0,0,0,0,14,5.624071024,0.00135,77.31976507,0.0037,0.001043817,6.164655399,24893,912,1.630614,0.691996,1.346653,0.011276873,0.0865801,0.019284356,-0.249245,0.34,756,0,0.34548,96.23991,0,0,0,0.37762,0,3.037
565,754,26782,BARE,NA,NA,18310,1.803259694,0.073307833,0.048635079,7,0.142650455,0.047471336,1,0.134471862,8.00E-04,0,0,0,1.767766953,1,0.134471862,1.814275,0,0,0,2.076914111,1,0.134471862,0.000375,0,0,0,1.936491673,1,0.134471862,0.000225,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.748134203,0.000888462,99.15121123,0.002275,0.00088092,5.559643157,1,0.134471862,0.011975,0,0,0,1.302198238,10,1.344718618,0.0019925,65.43512882,0.003425,0.001303795,5.171585333,74365,1242,1.284791,0.878259,1.270329,0.021729244,0.0684161,0.030635524,-0.142572,1.84,1276,0.04303,97.58757,0.02017,0.0121,0,0,0.62126,0.64412,1.07174
569,759,26856,BARE,NA,NA,18284,1.31238921,0.368874198,0.401798423,8,0.767052332,0.33088439,0,0,0,0,0,0,0,2,0.363174142,0.0337375,15.45016673,0.010425,0.0052125,5.235612088,16,2.905393136,0.069884375,386.0238773,1.114675,0.269770374,4.778111589,8,1.452696568,0.013340625,174.8263651,0.07305,0.02332293,3.810976491,2,0.363174142,0.0026375,81.04265403,0.004275,0.0021375,1.51454246,6,1.089522426,0.004204167,100.0903253,0.009125,0.004207964,3.856474869,25,4.539676775,0.00095,89.90915698,0.003125,0.000854137,8.240848193,4,0.726348284,0.00030625,135.5415503,0.000975,0.000415096,2.642857143,21,3.813328491,0.001377381,70.46979376,0.0039,0.000970638,6.908777126,55070,1516,1.822371,0.619182,1.341808,0.050998408,0.0866715,0.035579189,-0.232484,0.39,1206,0,4.90104,81.21663,7.75195,0.38315,1.83221,1.72508,0.08898,2.10096
570,760,26892,BARE,NA,NA,18386,1.188723594,0.261404504,0.245315573,5,0.420714318,0.217542423,0,0,0,0,0,0,0,7,2.535680649,0.000757143,190.5450203,0.00425,0.001442698,3.605714804,3,1.086720278,0.201891667,141.2287296,0.60495,0.285129036,4.246700564,27,9.780482504,0.002824074,155.5442111,0.02275,0.004392684,8.374556509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.724480185,0.00115,84.7826087,0.00195,0.000975,1.668115312,0,0,0,0,0,0,0,2,0.724480185,0.0003125,92,0.000575,0.0002875,1.8,27606,826,1.402405,0.804603,1.313658,0.052602656,0.102765,0.037317206,-0.262987,0.01,25,0,0.76795,87.75991,11.04832,0,0,0.33326,0,0.09056
591,784,27757,BARE,NA,NA,18852,0.660664333,0.046862843,0.010380435,2,0.032482847,0.010326744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10.17708121,0.0001275,123.2177831,5.00E-04,0.000157103,3.360672202,1,1.017708121,0.244375,0,0,0,1.410963647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9826,556,1.582273,0.713138,1.375158,0.084475788,0.297965,0.04367947,-0.350729,0,0,0,0,0.51903,99.48097,0,0,0,0,0
614,814,28558,BARE,NA,NA,19288,1.263369567,0.294900019,0.287016161,6,0.528389902,0.2495004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3.279873624,0.007753061,336.5493796,0.163775,0.026092879,13.75007478,48,3.212937428,0.066917708,674.9558832,3.163325,0.451665009,7.045733766,36,2.409703071,0.001943056,136.4463726,0.01485,0.002651229,8.42216709,3,0.200808589,0.012566667,94.83658209,0.02855,0.011917797,3.347670317,23,1.539532518,0.00148913,149.4253471,0.008925,0.002225138,7.173056338,0,0,0,0,0,0,0,1,0.066936196,0.00105,0,0,0,1.620185175,149396,2268,1.655269,0.681689,1.297033,0.1129879,0.364706,0.066690915,-0.372575,0,42,0,0,10.17162,86.00096,1.87287,1.0094,0.91703,0,0.02811
621,821,28632,BARE,NA,NA,19343,0.798467689,0.424027313,0.335981621,4,0.587826673,0.28536376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.155237695,0.004927778,203.080194,0.03295,0.010007341,4.499170035,6,2.103491796,0.099658333,220.4315227,0.590825,0.219678382,3.895781765,17,5.959893423,0.003629412,215.629543,0.033825,0.007826084,5.223538313,0,0,0,0,0,0,0,7,2.454073762,0.0013,66.05986168,0.0029,0.000858778,4.114517984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28524,910,1.519957,0.742376,1.328351,0.126422978,0.342563,0.070374693,-0.367726,0,0,0,0,6.21932,83.85219,8.65236,0,1.27612,0,0
624,824,28700,BARE,NA,NA,19388,0.768416214,0.571138745,0.739651288,6,1.023343255,0.52271968,0,0,0,0,0,0,0,1,0.33423577,0.0211,0,0,0,2.616027885,10,3.342357699,0.0109825,145.4083412,0.0421,0.015969471,7.257122846,4,1.33694308,0.12299375,157.4396924,0.457575,0.193640982,6.42634768,5,1.67117885,0.022205,121.5751234,0.071975,0.026995756,4.359189513,0,0,0,0,0,0,0,10,3.342357699,0.0012075,123.5213067,0.0055,0.00149152,5.005173307,0,0,0,0,0,0,0,5,1.67117885,0.000395,109.2867731,0.001025,0.000431683,2.250175802,29919,1350,2.201686,0.512507,1.398736,0.134356863,0.241135,0.089419416,-0.304425,0.08,79,0,2.82095,14.68298,65.77426,14.84341,0,1.61436,0,0.26405
625,827,28744,BARE,YES,YES,19415,0.8005338,0.502600384,0.707789869,5,0.808904113,0.507268003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.866789115,0.037971875,205.5352286,0.2392,0.07804558,7.03972527,42,20.30064285,0.004728571,374.6665671,0.10685,0.017716376,7.590111979,2,0.966697279,0.0008125,16.92307692,0.000275,0.0001375,1.736486284,0,0,0,0,0,0,0,8,3.866789115,0.000625,89.93330862,0.0019,0.000562083,4.596194078,0,0,0,0,0,0,0,3,1.450045918,0.002741667,16.18095034,0.001075,0.000443628,2.122573709,20689,790,1.54936,0.728287,1.342818,0.10521877,0.184744,0.057333736,-0.300364,0.07,329,0,0,58.73169,38.39722,0.31418,0,0.9667,0,1.59022
636,840,29075,BARE,NA,NA,19645,1.013436563,0.370316459,0.477317852,5,0.596001349,0.379554712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.913143294,0.032185714,242.5083048,0.22335,0.07805303,7.853026379,13,3.552980404,0.052644231,140.1489118,0.249925,0.073780317,4.859358997,1,0.273306185,0.00045,0,0,0,1.649915823,0,0,0,0,0,0,0,3,0.819918555,0.000841667,53.42866362,0.001,0.000449691,2.587096695,0,0,0,0,0,0,0,2,0.54661237,0.0010375,80.72289157,0.001675,0.0008375,2.57946011,36589,1130,1.666473,0.677106,1.338086,0.122094662,0.30226,0.067238781,-0.351702,0.07,83,0,0,24.63035,74.81757,0.0492,0,0.27604,0,0.22684
637,841,29087,BARE,NA,NA,19657,0.763546516,0.632811742,1.085966452,8,1.315895025,0.662424622,2,0.131413816,0.0008625,7.246376812,0.000125,6.25E-05,1.625209017,9,0.59136217,0.209463889,186.3735147,1.127325,0.390385212,11.04502183,42,2.759690126,0.019057738,495.6616051,0.6198,0.094461891,15.94172581,33,2.168327956,0.024766667,244.5222017,0.303625,0.060559999,9.551500273,12,0.788482893,0.003222917,121.2201495,0.0135,0.003906824,4.576435526,4,0.262827631,0.0222,37.71959417,0.021375,0.00837375,6.266919666,62,4.073828282,0.001428629,130.8775924,0.011475,0.001869755,14.53217206,0,0,0,0,0,0,0,59,3.876707558,0.001425424,86.20708106,0.007625,0.001228816,14.65517241,152191,3264,2.36021,0.478084,1.356035,0.113590117,0.0869565,0.081937213,-0.2257,0.55,3364,0.04534,49.54761,21.03738,21.4809,1.01649,2.33391,2.328,0,2.21038
667,878,30075,BARE,NA,NA,20234,0.910477429,0.434288566,0.59614071,5,0.698960484,0.449066248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.617233658,0.127596,457.2765073,2.983125,0.583466532,12.93371973,81,1.99983705,0.084009568,538.8625662,3.167,0.452696113,8.31385809,28,0.691301696,0.002953571,276.2628468,0.04425,0.008159621,6.963374776,0,0,0,0,0,0,0,16,0.395029541,0.001107813,49.60710476,0.00225,0.000549554,5.858702976,0,0,0,0,0,0,0,8,0.19751477,0.003840625,102.3144533,0.009875,0.003929514,4.435621214,405033,3372,1.494643,0.754949,1.258277,0.136149615,0.290182,0.064203716,-0.358601,0.15,1229,0,0,31.50262,67.20218,0.81672,0,0.17505,0,0.30343
685,902,30625,BARE,NA,NA,20556,0.194763368,0.719015854,0.383098346,2,0.498383812,0.318254151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6.936662932,0.028884615,310.0239947,0.338725,0.089549238,4.05120562,16,8.5374313,0.005814063,249.2489988,0.058425,0.014491493,6.426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18741,938,1.932865,0.583786,1.391223,0.057700672,0.13605,0.0318346,-0.283171,0,0,0,0,80.14514,19.85486,0,0,0,0,0
691,910,30735,BARE,NA,NA,20616,1.151032343,0.284823395,0.214031652,5,0.458405569,0.192677169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.10546483,0.001519444,181.2392756,0.009025,0.00275383,2.67230703,7,3.193139312,0.070185714,244.0476253,0.489725,0.171286569,3.256397436,11,5.017790348,0.002602273,125.4227534,0.010925,0.003263842,4.122602519,0,0,0,0,0,0,0,15,6.842441383,0.00049,48.64540185,0.00105,0.000238362,5.861279027,0,0,0,0,0,0,0,7,3.193139312,0.001014286,96.38244384,0.003225,0.000977593,3.144971394,21922,964,1.836674,0.61436,1.374872,0.095454503,0.285965,0.062486096,-0.345752,0.05,284,0,0,2.49521,89.64511,5.22306,0,1.34112,0,1.2955
692,912,30743,BARE,NA,NA,20623,1.305750976,0.271246505,0.249115601,6,0.486008493,0.220510142,0,0,0,0,0,0,0,1,0.048088483,0.4093,0,0,0,8.381976384,11,0.528973311,0.002081818,104.3624727,0.007775,0.002172637,7.500291115,13,0.625150277,0.351442308,345.4431532,4.55695,1.214033389,3.239821481,33,1.586919933,0.004776515,191.5499855,0.0421,0.009149414,8.61417234,0,0,0,0,0,0,0,16,0.769415725,0.001682813,106.7142436,0.0049,0.001795801,7.861616496,0,0,0,0,0,0,0,7,0.33661938,0.001892857,54.80149621,0.002925,0.001037314,5.364497198,207950,1926,1.191439,0.947072,1.235307,0.134981044,0.395415,0.087518218,-0.400746,0.5,530,0,7.87305,0.44049,87.8817,3.03198,0,0.51791,0,0.25487
697,919,31009,BARE,NA,NA,20755,0.819938318,0.542383712,0.781465639,6,0.971821152,0.542265355,0,0,0,0,0,0,0,4,0.311808176,0.0295125,147.8638056,0.10445,0.043638306,5.631809728,67,5.222786941,0.016305597,419.4301722,0.4087,0.068390594,16.33634734,76,5.924355337,0.024596382,693.8983592,1.495025,0.170673888,13.84182904,33,2.572417449,0.001987879,73.12393305,0.00545,0.001453615,7.340166809,0,0,0,0,0,0,0,37,2.884225624,0.000778378,63.17333572,0.0029,0.000491728,10.40036224,0,0,0,0,0,0,0,17,1.325184746,0.001932353,124.2078612,0.009525,0.002400134,6.234631027,128284,2176,1.71383,0.658396,1.306792,0.103324844,0.203883,0.065028037,-0.297206,0.09,1314,0,3.6809,34.06426,58.28708,2.04546,0,0.89801,0,1.02429
708,936,31581,BARE,NA,NA,21101,0.625178977,0.651080969,0.97989621,6,1.166580492,0.624649946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.262261973,0.094939286,201.9993642,0.5587,0.191776754,8.359760976,52,9.376803231,0.009813942,323.9840286,0.205175,0.031795606,10.15229702,20,3.606462781,0.006415,115.1140689,0.0246,0.007384568,6.037300431,0,0,0,0,0,0,0,31,5.590017311,0.000956452,110.7660113,0.005425,0.001059423,9.045148607,2,0.360646278,0.022025,63.79114642,0.0281,0.01405,2.703914218,5,0.901615695,0.0019,131.776168,0.006825,0.002503747,2.308451292,55456,1544,1.849559,0.61008,1.344301,0.150411003,0.209474,0.088706428,-0.326453,3.56,2142,0,0,47.9353,36.80936,9.25418,0,2.13863,3.17729,0.68523
712,941,31710,BARE,NA,NA,21184,0.568697622,0.6466483,0.843715899,5,1.040740291,0.569890692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.14507772,0.03480625,166.6975432,0.1352,0.058021164,3.72525655,6,6.21761658,0.012066667,175.953854,0.05865,0.021231765,4.376144286,9,9.32642487,0.001844444,143.3472311,0.0088,0.00264396,4.462865523,0,0,0,0,0,0,0,11,11.39896373,0.001034091,52.40456447,0.002,0.000541911,5.344402433,0,0,0,0,0,0,0,2,2.07253886,0.000825,72.72727273,0.0012,6.00E-04,1.538643637,9650,444,1.275012,0.884995,1.328832,0.144814167,0.145659,0.074006458,-0.285217,0.6,66,0,0,57.70984,30.01036,6.88083,0,4.71503,0,0.68394
719,955,32028,BARE,NA,NA,21381,0.887130105,0.54410531,0.699033545,7,1.058780044,0.502934537,0,0,0,0,0,0,0,1,0.448531061,0.381975,0,0,0,3.956046554,5,2.242655304,0.00095,92.26302279,0.00255,0.000876499,3.1920955,11,4.933841669,0.005184091,151.802191,0.0276,0.007869564,6.145333591,8,3.588248486,0.0060125,181.6905088,0.0337,0.010924142,3.488099757,0,0,0,0,0,0,0,11,4.933841669,0.004795455,219.136557,0.037475,0.010508594,5.507814354,1,0.448531061,0.012075,0,0,0,1.501551992,1,0.448531061,7.00E-04,0,0,0,1.322875656,22295,704,1.330038,0.848381,1.309769,0.14491081,0.12,0.098627493,-0.21327,5.05,511,0,68.53106,0.85221,10.23099,8.62974,0,9.46401,2.16641,0.12559
724,962,32197,BARE,YES,NA,21492,0.776731815,0.517389389,0.673411244,5,0.832706097,0.490034011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.902587519,0.041716667,139.6028111,0.12405,0.058237639,4.791310052,11,6.976154236,0.022904545,235.9171819,0.1849,0.054035758,3.466506884,2,1.268391679,0.0039,23.07692308,0.0018,9.00E-04,1.783336329,0,0,0,0,0,0,0,3,1.902587519,0.001491667,46.14944453,0.00155,0.000688396,3.06448388,0,0,0,0,0,0,0,2,1.268391679,0.0024125,12.95336788,0.000625,0.0003125,1.907511739,15768,698,1.568058,0.719603,1.354934,0.11663015,0.275103,0.062800519,-0.353188,0.18,193,0,0,31.74784,63.91426,1.97869,0,1.13521,0,1.224
731,974,32650,BARE,NA,NA,21777,0.784485675,0.434113203,0.364163181,4,0.601808686,0.305222189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.991473329,0.2074625,99.98794963,0.414875,0.2074375,2.530479382,14,6.940313306,0.004617857,151.6767801,0.026775,0.007004217,4.444205975,2,0.991473329,0.0086,49.70930233,0.00855,0.004275,1.982481414,0,0,0,0,0,0,0,5,2.478683323,0.001505,59.98863039,0.002525,0.000902829,3.602440111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20172,1046,2.077554,0.543129,1.402884,0.09292113,0.112182,0.043511775,-0.286055,0,0,0,0,82.27741,12.81975,3.41067,0,1.49217,0,0
733,976,32657,BARE,NA,NA,21784,0.780596599,0.514988063,0.699969186,5,0.828841313,0.503399394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3.574259118,0.023601087,448.9529702,0.5205,0.105957781,8.452473458,48,7.459323377,0.020695313,590.7972517,0.85575,0.122267337,8.51073867,26,4.040466829,0.002328846,109.5188252,0.01215,0.002550525,6.959427364,0,0,0,0,0,0,0,12,1.864830844,0.00068125,49.66854196,0.001025,0.000338367,5.198211878,0,0,0,0,0,0,0,5,0.777012852,0.00076,50.90081877,0.0011,0.000386846,3.001096291,64349,1424,1.583559,0.712559,1.311628,0.121401211,0.192808,0.061197697,-0.3,0.3,152,0,0,33.74256,61.74921,3.76385,0,0.50817,0,0.23621
735,979,32698,BARE,NA,NA,21811,0.856583729,0.521931518,0.819645591,6,0.93517574,0.559412225,0,0,0,0,0,0,0,4,0.147201154,0.0013625,113.1791846,0.0038,0.001542066,3.149377396,51,1.876814714,0.063966667,652.5489058,3.013225,0.417413783,17.61448619,245,9.016070686,0.012631122,1110.032386,2.195625,0.14020955,23.07500398,145,5.336041835,0.002266897,127.4875494,0.01575,0.002890011,16.54388426,0,0,0,0,0,0,0,88,3.238425389,0.000806534,55.98865274,0.0026,0.000451568,13.55985842,0,0,0,0,0,0,0,22,0.809606347,0.001426136,94.24206576,0.00625,0.00134402,7.155765513,271737,3528,1.90919,0.591025,1.305643,0.139418566,0.194047,0.085080879,-0.297833,0.06,1255,0,0.08022,48.02143,45.55324,4.8385,0,1.04476,0,0.46184
736,981,32727,BARE,NA,NA,21832,0.407988201,0.628633135,0.668289423,3,0.690624087,0.487415356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12.41394876,0.011759091,293.7452161,0.120925,0.034541767,3.55898988,4,4.514163187,0.02294375,151.4014539,0.082575,0.034737171,3.325698375,1,1.128540797,4.00E-04,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,544,1.630244,0.692154,1.385997,0.123305507,0.138621,0.068564455,-0.294118,0,0,0,0,58.3907,41.42873,0.18057,0,0,0,0
738,983,32777,BARE,NA,NA,21858,0.698010163,0.641293734,0.982398903,7,1.247899986,0.625588157,0,0,0,0,0,0,0,4,0.19255672,0.08046875,90.6451343,0.1832,0.072941007,7.235516501,40,1.9255672,0.0683725,581.9247993,2.551175,0.397876533,13.08992092,118,5.68042324,0.008925,547.0297716,0.514125,0.048822407,13.49598719,24,1.15534032,0.002689583,84.41088036,0.007325,0.002270301,7.006028167,9,0.43325262,0.076902778,122.843331,0.280925,0.094469934,7.151953753,40,1.9255672,0.0010025,88.15170344,0.004225,0.000883721,9.550569241,0,0,0,0,0,0,0,35,1.6848713,0.001277143,57.77829919,0.003425,0.000737911,8.832971902,207731,2734,1.692166,0.666825,1.292637,0.143784568,0.106448,0.087355743,-0.271987,0.07,1788,0,6.19792,52.66234,20.27911,1.24295,13.32733,0.77215,0,0.86073
741,986,32826,BARE,NA,NA,21890,0.63157576,0.647510857,1.085152066,6,1.160183709,0.662149594,0,0,0,0,0,0,0,1,0.585857402,0.102375,0,0,0,5.828836571,3,1.757572207,0.059475,60.28640629,0.086425,0.03585534,4.391532096,7,4.101001816,0.019785714,220.4778101,0.12615,0.04362311,4.997905699,3,1.757572207,0.001358333,53.5607769,0.001725,0.000727534,2.545596462,0,0,0,0,0,0,0,1,0.585857402,0.001775,0,0,0,1.83951157,0,0,0,0,0,0,0,2,1.171714805,0.0007875,17.46031746,0.000275,0.0001375,3.212698021,17069,734,1.584846,0.71198,1.354232,0.145237793,0.131761,0.105285575,-0.267433,0.12,63,0,23.99086,41.81264,32.4565,0.95495,0,0.41596,0,0.36909
759,1006,33510,BARE,NA,NA,22188,0.961530402,0.463359665,0.693122521,6,0.830229068,0.49998767,0,0,0,0,0,0,0,6,2.079938988,0.0015375,133.5471549,0.005975,0.002053288,5.361965825,5,1.73328249,0.088455,195.5539436,0.433925,0.172977241,4.770407017,5,1.73328249,0.050695,194.1985287,0.2471,0.098448944,4.017176971,3,1.039969494,0.001075,41.6445768,0.001025,0.000447679,2.553307628,0,0,0,0,0,0,0,4,1.386625992,9.00E-04,11.78511302,0.00025,0.000106066,4.75,0,0,0,0,0,0,0,6,2.079938988,0.0015625,64.19802697,0.0029,0.001003094,5.318897129,28847,782,1.298828,0.868767,1.297373,0.094225403,0.110351,0.05332579,-0.271825,0.31,375,0,1.27916,61.327,35.1475,0.44719,0,0.49919,0,1.29996
760,1008,33656,BARE,NA,NA,22426,0.70229266,0.608043004,0.915247939,6,1.089466809,0.599582665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5.350574072,0.01175625,475.8443138,0.389575,0.055941447,12.78955306,73,8.137331401,0.017110959,673.2982967,0.985625,0.115207795,15.26218719,61,6.799687883,0.005968033,419.1167892,0.1978,0.025013027,10.95521592,4,0.445881173,0.0017,99.26742916,0.003825,0.001687546,4.183739532,66,7.357039349,0.000797727,66.62038474,0.002975,0.000531449,11.96308424,0,0,0,0,0,0,0,3,0.33441088,0.00195,24.68295569,0.00115,0.000481318,2.810997937,89710,2110,1.987271,0.567803,1.342374,0.143661743,0.286038,0.080391019,-0.352796,0.44,234,0,0,25.16107,55.69502,16.2323,0.3032,2.34756,0,0.26084
